,ordernumber,orderdate,requireddate,shippeddate,status,comments,orderdetails,city,phone,state,country,postalCode,creditLimit,addressLine1,addressLine2,customerName,contactLastName,contactFirstName,salesRepEmployeeNumber,customerNumber
178,10278,2004-08-06,2004-08-16,2004-08-09,Shipped,,"[{'priceEach': 114.65, 'productCode': 'S18_1129', 'quantityOrdered': 34}, {'priceEach': 107.02, 'productCode': 'S18_1589', 'quantityOrdered': 23}, {'priceEach': 73.15, 'productCode': 'S18_1889', 'quantityOrdered': 29}, {'priceEach': 118.07, 'productCode': 'S18_1984', 'quantityOrdered': 29}, {'priceEach': 117.48, 'productCode': 'S18_2870', 'quantityOrdered': 39}, {'priceEach': 167.65, 'productCode': 'S18_3232', 'quantityOrdered': 42}, {'priceEach': 114.44, 'productCode': 'S18_3685', 'quantityOrdered': 31}, {'priceEach': 48.8, 'productCode': 'S24_1628', 'quantityOrdered': 35}, {'priceEach': 37.38, 'productCode': 'S24_2972', 'quantityOrdered': 31}, {'priceEach': 136.22, 'productCode': 'S24_3856', 'quantityOrdered': 25}]",Las Vegas,7025551838,NV,USA,83030,71800.0,8489 Strong St.,,Signal Gift Stores,King,Jean,1166.0,26
179,10279,2004-08-09,2004-08-19,2004-08-15,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches","[{'priceEach': 68.42, 'productCode': 'S18_4933', 'quantityOrdered': 26}, {'priceEach': 68.35, 'productCode': 'S24_1046', 'quantityOrdered': 32}, {'priceEach': 76.33, 'productCode': 'S24_2766', 'quantityOrdered': 49}, {'priceEach': 106.87, 'productCode': 'S24_2887', 'quantityOrdered': 48}, {'priceEach': 78.76, 'productCode': 'S24_3191', 'quantityOrdered': 33}, {'priceEach': 95.3, 'productCode': 'S24_3432', 'quantityOrdered': 48}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
180,10280,2004-08-17,2004-08-27,2004-08-19,Shipped,,"[{'priceEach': 205.73, 'productCode': 'S10_1949', 'quantityOrdered': 34}, {'priceEach': 98.0, 'productCode': 'S18_1097', 'quantityOrdered': 24}, {'priceEach': 87.33, 'productCode': 'S18_1342', 'quantityOrdered': 50}, {'priceEach': 47.44, 'productCode': 'S18_1367', 'quantityOrdered': 27}, {'priceEach': 161.5, 'productCode': 'S18_1749', 'quantityOrdered': 26}, {'priceEach': 53.28, 'productCode': 'S18_2248', 'quantityOrdered': 25}, {'priceEach': 109.33, 'productCode': 'S18_2325', 'quantityOrdered': 37}, {'priceEach': 158.63, 'productCode': 'S18_2795', 'quantityOrdered': 22}, {'priceEach': 82.06, 'productCode': 'S18_2949', 'quantityOrdered': 46}, {'priceEach': 54.34, 'productCode': 'S18_2957', 'quantityOrdered': 43}, {'priceEach': 102.63, 'productCode': 'S18_3136', 'quantityOrdered': 29}, {'priceEach': 99.21, 'productCode': 'S18_3320', 'quantityOrdered': 34}, {'priceEach': 77.31, 'productCode': 'S18_4409', 'quantityOrdered': 35}, {'priceEach': 29.87, 'productCode': 'S24_1937', 'quantityOrdered': 20}, {'priceEach': 36.29, 'productCode': 'S24_2022', 'quantityOrdered': 45}, {'priceEach': 35.29, 'productCode': 'S24_3969', 'quantityOrdered': 33}, {'priceEach': 79.86, 'productCode': 'S24_4258', 'quantityOrdered': 21}]",Torino,011-4988555,,Italy,10100,113000.0,Via Monte Bianco 34,,Amica Models & Co.,Accorti,Paolo ,1401.0,95
181,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.,"[{'priceEach': 81.95, 'productCode': 'S18_2581', 'quantityOrdered': 25}, {'priceEach': 107.23, 'productCode': 'S24_1785', 'quantityOrdered': 32}, {'priceEach': 70.08, 'productCode': 'S24_2000', 'quantityOrdered': 32}, {'priceEach': 71.73, 'productCode': 'S24_4278', 'quantityOrdered': 23}, {'priceEach': 88.9, 'productCode': 'S32_1374', 'quantityOrdered': 26}, {'priceEach': 63.29, 'productCode': 'S32_4289', 'quantityOrdered': 28}, {'priceEach': 111.53, 'productCode': 'S700_2834', 'quantityOrdered': 35}]",Dublin,+353 1862 1555,,Ireland,2,69400.0,25 Maiden Lane,Floor No. 4,"Clover Collections, Co.",Cassidy,Dean,1504.0,61
182,10281,2004-08-19,2004-08-28,2004-08-23,Shipped,,"[{'priceEach': 132.97, 'productCode': 'S10_4962', 'quantityOrdered': 44}, {'priceEach': 127.1, 'productCode': 'S12_1666', 'quantityOrdered': 25}, {'priceEach': 98.36, 'productCode': 'S12_4473', 'quantityOrdered': 41}, {'priceEach': 114.14, 'productCode': 'S18_2319', 'quantityOrdered': 48}, {'priceEach': 56.52, 'productCode': 'S18_2432', 'quantityOrdered': 29}, {'priceEach': 135.47, 'productCode': 'S18_3232', 'quantityOrdered': 25}, {'priceEach': 96.86, 'productCode': 'S18_4600', 'quantityOrdered': 25}, {'priceEach': 42.76, 'productCode': 'S18_4668', 'quantityOrdered': 44}, {'priceEach': 112.46, 'productCode': 'S24_2300', 'quantityOrdered': 25}, {'priceEach': 33.95, 'productCode': 'S24_2840', 'quantityOrdered': 20}, {'priceEach': 80.9, 'productCode': 'S32_1268', 'quantityOrdered': 29}, {'priceEach': 44.91, 'productCode': 'S32_2509', 'quantityOrdered': 31}, {'priceEach': 59.47, 'productCode': 'S32_3522', 'quantityOrdered': 36}, {'priceEach': 89.01, 'productCode': 'S700_2824', 'quantityOrdered': 27}]",Allentown,2155551555,PA,USA,70267,100600.0,7586 Pompton St.,,Diecast Classics Inc.,Leong,Kelvin,1216.0,92
183,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,,"[{'priceEach': 176.63, 'productCode': 'S12_1108', 'quantityOrdered': 41}, {'priceEach': 142.02, 'productCode': 'S12_3148', 'quantityOrdered': 27}, {'priceEach': 169.56, 'productCode': 'S12_3891', 'quantityOrdered': 24}, {'priceEach': 147.36, 'productCode': 'S18_2238', 'quantityOrdered': 23}, {'priceEach': 122.93, 'productCode': 'S18_3140', 'quantityOrdered': 43}, {'priceEach': 88.74, 'productCode': 'S18_3259', 'quantityOrdered': 36}, {'priceEach': 132.13, 'productCode': 'S18_4027', 'quantityOrdered': 31}, {'priceEach': 49.71, 'productCode': 'S24_1444', 'quantityOrdered': 29}, {'priceEach': 96.99, 'productCode': 'S24_4048', 'quantityOrdered': 39}, {'priceEach': 51.58, 'productCode': 'S32_3207', 'quantityOrdered': 36}, {'priceEach': 114.59, 'productCode': 'S50_1392', 'quantityOrdered': 38}, {'priceEach': 56.24, 'productCode': 'S50_1514', 'quantityOrdered': 37}, {'priceEach': 77.95, 'productCode': 'S700_1938', 'quantityOrdered': 43}]",San Rafael,4155551450,CA,USA,97562,210500.0,5677 Strong St.,,Mini Gifts Distributors Ltd.,Nelson,Susan,1165.0,15
184,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,,"[{'priceEach': 130.56, 'productCode': 'S10_4757', 'quantityOrdered': 25}, {'priceEach': 78.28, 'productCode': 'S18_3029', 'quantityOrdered': 21}, {'priceEach': 100.58, 'productCode': 'S18_3856', 'quantityOrdered': 46}, {'priceEach': 71.97, 'productCode': 'S18_4522', 'quantityOrdered': 34}, {'priceEach': 99.54, 'productCode': 'S24_2011', 'quantityOrdered': 42}, {'priceEach': 80.54, 'productCode': 'S24_3151', 'quantityOrdered': 34}, {'priceEach': 77.15, 'productCode': 'S24_3816', 'quantityOrdered': 33}, {'priceEach': 62.0, 'productCode': 'S700_1138', 'quantityOrdered': 45}, {'priceEach': 74.23, 'productCode': 'S700_2047', 'quantityOrdered': 20}, {'priceEach': 68.67, 'productCode': 'S700_2610', 'quantityOrdered': 47}, {'priceEach': 88.15, 'productCode': 'S700_3505', 'quantityOrdered': 22}, {'priceEach': 85.41, 'productCode': 'S700_3962', 'quantityOrdered': 38}, {'priceEach': 41.22, 'productCode': 'S72_1253', 'quantityOrdered': 43}, {'priceEach': 49.14, 'productCode': 'S72_3212', 'quantityOrdered': 33}]",Tsawassen,(604) 555-4555,BC,Canada,T2F 8M4,89600.0,23 Tsawassen Blvd.,,"Royal Canadian Collectables, Ltd.",Lincoln,Elizabeth ,1323.0,88
185,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,Custom shipping instructions sent to warehouse,"[{'priceEach': 137.19, 'productCode': 'S18_1662', 'quantityOrdered': 45}, {'priceEach': 68.43, 'productCode': 'S18_2581', 'quantityOrdered': 31}, {'priceEach': 101.76, 'productCode': 'S24_1785', 'quantityOrdered': 22}, {'priceEach': 65.08, 'productCode': 'S24_2841', 'quantityOrdered': 30}, {'priceEach': 59.83, 'productCode': 'S24_3420', 'quantityOrdered': 39}, {'priceEach': 65.51, 'productCode': 'S24_3949', 'quantityOrdered': 21}, {'priceEach': 66.65, 'productCode': 'S24_4278', 'quantityOrdered': 21}, {'priceEach': 60.54, 'productCode': 'S32_4289', 'quantityOrdered': 50}, {'priceEach': 35.78, 'productCode': 'S50_1341', 'quantityOrdered': 33}, {'priceEach': 87.69, 'productCode': 'S700_1691', 'quantityOrdered': 24}, {'priceEach': 95.73, 'productCode': 'S700_2466', 'quantityOrdered': 45}, {'priceEach': 68.0, 'productCode': 'S700_3167', 'quantityOrdered': 25}, {'priceEach': 73.29, 'productCode': 'S700_4002', 'quantityOrdered': 32}]",Oslo,+47 2212 1555,,Norway  ,N 0106,95100.0,Drammensveien 126A,PB 211 Sentrum,"Norway Gifts By Mail, Co.",Klaeboe,Jan,1504.0,96
186,10298,2004-09-27,2004-10-05,2004-10-01,Shipped,,"[{'priceEach': 105.86, 'productCode': 'S10_2016', 'quantityOrdered': 39}, {'priceEach': 60.57, 'productCode': 'S18_2625', 'quantityOrdered': 32}]",Nantes,40.32.2555,,France,44000,21000.0,"54, rue Royale",,Atelier graphique,Schmitt,Carine ,1370.0,25
187,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,,"[{'priceEach': 95.7, 'productCode': 'S10_1678', 'quantityOrdered': 36}, {'priceEach': 110.61, 'productCode': 'S10_2016', 'quantityOrdered': 47}, {'priceEach': 166.55, 'productCode': 'S10_4698', 'quantityOrdered': 27}, {'priceEach': 131.04, 'productCode': 'S12_2823', 'quantityOrdered': 49}, {'priceEach': 50.88, 'productCode': 'S18_2625', 'quantityOrdered': 20}, {'priceEach': 91.29, 'productCode': 'S24_1578', 'quantityOrdered': 34}, {'priceEach': 61.7, 'productCode': 'S24_2000', 'quantityOrdered': 39}, {'priceEach': 64.41, 'productCode': 'S24_2360', 'quantityOrdered': 38}, {'priceEach': 82.91, 'productCode': 'S32_1374', 'quantityOrdered': 37}, {'priceEach': 36.61, 'productCode': 'S32_2206', 'quantityOrdered': 37}, {'priceEach': 100.01, 'productCode': 'S32_4485', 'quantityOrdered': 26}, {'priceEach': 76.48, 'productCode': 'S50_4713', 'quantityOrdered': 39}, {'priceEach': 102.04, 'productCode': 'S700_2834', 'quantityOrdered': 45}]",Cambridge,6175558555,MA,USA,51247,123700.0,39323 Spinnaker Dr.,,Marta's Replicas Co.,Hernandez,Marta,1216.0,97
188,10286,2004-08-28,2004-09-06,2004-09-01,Shipped,,"[{'priceEach': 51.6, 'productCode': 'S18_3782', 'quantityOrdered': 38}]",Paris,(1) 42.34.2555,,France,75012,84300.0,"265, boulevard Charonne",,"La Corne D'abondance, Co.",Bertrand,Marie,1337.0,16
189,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,,"[{'priceEach': 190.68, 'productCode': 'S12_1099', 'quantityOrdered': 21}, {'priceEach': 117.44, 'productCode': 'S12_3380', 'quantityOrdered': 45}, {'priceEach': 74.21, 'productCode': 'S12_3990', 'quantityOrdered': 41}, {'priceEach': 107.1, 'productCode': 'S12_4675', 'quantityOrdered': 23}, {'priceEach': 113.23, 'productCode': 'S18_1129', 'quantityOrdered': 41}, {'priceEach': 61.6, 'productCode': 'S18_1889', 'quantityOrdered': 44}, {'priceEach': 123.76, 'productCode': 'S18_1984', 'quantityOrdered': 24}, {'priceEach': 114.84, 'productCode': 'S18_2870', 'quantityOrdered': 44}, {'priceEach': 137.17, 'productCode': 'S18_3232', 'quantityOrdered': 36}, {'priceEach': 68.35, 'productCode': 'S18_3278', 'quantityOrdered': 43}, {'priceEach': 127.88, 'productCode': 'S18_3482', 'quantityOrdered': 40}, {'priceEach': 139.87, 'productCode': 'S18_3685', 'quantityOrdered': 27}, {'priceEach': 119.04, 'productCode': 'S18_4721', 'quantityOrdered': 34}, {'priceEach': 31.34, 'productCode': 'S24_2972', 'quantityOrdered': 36}, {'priceEach': 58.17, 'productCode': 'S24_3371', 'quantityOrdered': 20}, {'priceEach': 137.62, 'productCode': 'S24_3856', 'quantityOrdered': 36}, {'priceEach': 79.22, 'productCode': 'S24_4620', 'quantityOrdered': 40}]",Genève,0897-034555,,Switzerland,1203,141300.0,Grenzacherweg 237,,"Vida Sport, Ltd",Holz,Mihael,1702.0,84
190,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,,"[{'priceEach': 120.71, 'productCode': 'S18_1589', 'quantityOrdered': 20}, {'priceEach': 168.3, 'productCode': 'S18_1749', 'quantityOrdered': 32}, {'priceEach': 50.25, 'productCode': 'S18_2248', 'quantityOrdered': 28}, {'priceEach': 102.98, 'productCode': 'S18_2325', 'quantityOrdered': 31}, {'priceEach': 90.19, 'productCode': 'S18_4409', 'quantityOrdered': 35}, {'priceEach': 57.02, 'productCode': 'S18_4933', 'quantityOrdered': 23}, {'priceEach': 66.88, 'productCode': 'S24_1046', 'quantityOrdered': 36}, {'priceEach': 49.3, 'productCode': 'S24_1628', 'quantityOrdered': 50}, {'priceEach': 32.19, 'productCode': 'S24_1937', 'quantityOrdered': 29}, {'priceEach': 81.78, 'productCode': 'S24_2766', 'quantityOrdered': 35}, {'priceEach': 109.22, 'productCode': 'S24_2887', 'quantityOrdered': 48}, {'priceEach': 76.19, 'productCode': 'S24_3191', 'quantityOrdered': 34}, {'priceEach': 101.73, 'productCode': 'S24_3432', 'quantityOrdered': 41}, {'priceEach': 37.75, 'productCode': 'S24_3969', 'quantityOrdered': 33}]",Singapore,+65 224 1555,,Singapore,069045,97900.0,106 Linden Road Sandown,2nd Floor,Handji Gifts& Co,Victorino,Wendy,1612.0,82
191,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases.,"[{'priceEach': 92.47, 'productCode': 'S18_1342', 'quantityOrdered': 38}, {'priceEach': 44.75, 'productCode': 'S18_1367', 'quantityOrdered': 24}, {'priceEach': 141.75, 'productCode': 'S18_2795', 'quantityOrdered': 43}, {'priceEach': 41.22, 'productCode': 'S24_2022', 'quantityOrdered': 45}]",Bergen,+47 2267 3215,,Norway  ,N 5804,96800.0,Brehmen St. 121,PR 334 Sentrum,Herkku Gifts,Oeztan,Veysel,1504.0,60
192,10290,2004-09-07,2004-09-15,2004-09-13,Shipped,,"[{'priceEach': 80.36, 'productCode': 'S18_3320', 'quantityOrdered': 26}, {'priceEach': 83.76, 'productCode': 'S24_4258', 'quantityOrdered': 45}]",Brickhaven,6175558428,MA,USA,58339,23000.0,16780 Pompton St.,,Auto-Moto Classics Inc.,Taylor,Leslie,1216.0,30
193,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,,"[{'priceEach': 210.01, 'productCode': 'S10_1949', 'quantityOrdered': 37}, {'priceEach': 141.83, 'productCode': 'S10_4962', 'quantityOrdered': 30}, {'priceEach': 123.0, 'productCode': 'S12_1666', 'quantityOrdered': 41}, {'priceEach': 96.84, 'productCode': 'S18_1097', 'quantityOrdered': 41}, {'priceEach': 52.26, 'productCode': 'S18_2432', 'quantityOrdered': 26}, {'priceEach': 99.28, 'productCode': 'S18_2949', 'quantityOrdered': 47}, {'priceEach': 56.21, 'productCode': 'S18_2957', 'quantityOrdered': 37}, {'priceEach': 93.2, 'productCode': 'S18_3136', 'quantityOrdered': 23}, {'priceEach': 96.86, 'productCode': 'S18_4600', 'quantityOrdered': 48}, {'priceEach': 45.28, 'productCode': 'S18_4668', 'quantityOrdered': 29}, {'priceEach': 109.9, 'productCode': 'S24_2300', 'quantityOrdered': 48}, {'priceEach': 82.83, 'productCode': 'S32_1268', 'quantityOrdered': 26}, {'priceEach': 53.0, 'productCode': 'S32_3522', 'quantityOrdered': 32}, {'priceEach': 86.99, 'productCode': 'S700_2824', 'quantityOrdered': 28}]",Bräcke,0695-34 6555,,Sweden,S-844 67,116400.0,Åkergatan 24,,Scandinavian Gift Ideas,Larsson,Martha,1504.0,53
194,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,They want to reevaluate their terms agreement with Finance.,"[{'priceEach': 94.8, 'productCode': 'S12_4473', 'quantityOrdered': 21}, {'priceEach': 140.81, 'productCode': 'S18_2238', 'quantityOrdered': 26}, {'priceEach': 103.09, 'productCode': 'S18_2319', 'quantityOrdered': 41}, {'priceEach': 147.33, 'productCode': 'S18_3232', 'quantityOrdered': 21}, {'priceEach': 114.9, 'productCode': 'S18_4027', 'quantityOrdered': 44}, {'priceEach': 48.55, 'productCode': 'S24_1444', 'quantityOrdered': 40}, {'priceEach': 34.3, 'productCode': 'S24_2840', 'quantityOrdered': 39}, {'priceEach': 113.55, 'productCode': 'S24_4048', 'quantityOrdered': 27}, {'priceEach': 54.11, 'productCode': 'S32_2509', 'quantityOrdered': 50}, {'priceEach': 59.65, 'productCode': 'S32_3207', 'quantityOrdered': 31}, {'priceEach': 113.44, 'productCode': 'S50_1392', 'quantityOrdered': 41}, {'priceEach': 49.79, 'productCode': 'S50_1514', 'quantityOrdered': 35}]",NYC,2125557818,NY,USA,10022,114900.0,897 Long Airport Avenue,,Land of Toys Inc.,Lee,Kwai,1323.0,9
195,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,,"[{'priceEach': 187.02, 'productCode': 'S12_1108', 'quantityOrdered': 46}, {'priceEach': 129.93, 'productCode': 'S12_3148', 'quantityOrdered': 24}, {'priceEach': 171.29, 'productCode': 'S12_3891', 'quantityOrdered': 45}, {'priceEach': 110.64, 'productCode': 'S18_3140', 'quantityOrdered': 24}, {'priceEach': 91.76, 'productCode': 'S18_3259', 'quantityOrdered': 22}, {'priceEach': 72.85, 'productCode': 'S18_4522', 'quantityOrdered': 49}, {'priceEach': 111.83, 'productCode': 'S24_2011', 'quantityOrdered': 21}, {'priceEach': 77.95, 'productCode': 'S700_1938', 'quantityOrdered': 29}, {'priceEach': 51.32, 'productCode': 'S72_3212', 'quantityOrdered': 32}]",Torino,011-4988555,,Italy,10100,113000.0,Via Monte Bianco 34,,Amica Models & Co.,Accorti,Paolo ,1401.0,95
196,10294,2004-09-10,2004-09-17,2004-09-14,Shipped,,"[{'priceEach': 98.32, 'productCode': 'S700_3962', 'quantityOrdered': 45}]",Brickhaven,6175557555,MA,USA,58339,68700.0,7635 Spinnaker Dr.,,Online Mini Collectables,Barajas,Miguel,1188.0,94
197,10295,2004-09-10,2004-09-17,2004-09-14,Shipped,They want to reevaluate their terms agreement with Finance.,"[{'priceEach': 136.0, 'productCode': 'S10_4757', 'quantityOrdered': 24}, {'priceEach': 84.08, 'productCode': 'S24_3151', 'quantityOrdered': 46}, {'priceEach': 62.0, 'productCode': 'S700_1138', 'quantityOrdered': 26}, {'priceEach': 71.56, 'productCode': 'S700_2610', 'quantityOrdered': 44}, {'priceEach': 93.16, 'productCode': 'S700_3505', 'quantityOrdered': 34}]",Boston,6175559555,MA,USA,51003,41900.0,8616 Spinnaker Dr.,,Gifts4AllAges.com,Yoshido,Juri,1216.0,91
198,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,,"[{'priceEach': 146.65, 'productCode': 'S18_1662', 'quantityOrdered': 36}, {'priceEach': 69.68, 'productCode': 'S18_3029', 'quantityOrdered': 21}, {'priceEach': 105.87, 'productCode': 'S18_3856', 'quantityOrdered': 22}, {'priceEach': 60.97, 'productCode': 'S24_2841', 'quantityOrdered': 21}, {'priceEach': 63.78, 'productCode': 'S24_3420', 'quantityOrdered': 31}, {'priceEach': 83.02, 'productCode': 'S24_3816', 'quantityOrdered': 22}, {'priceEach': 63.46, 'productCode': 'S24_3949', 'quantityOrdered': 32}, {'priceEach': 41.02, 'productCode': 'S50_1341', 'quantityOrdered': 26}, {'priceEach': 75.81, 'productCode': 'S700_1691', 'quantityOrdered': 42}, {'priceEach': 89.61, 'productCode': 'S700_2047', 'quantityOrdered': 34}, {'priceEach': 96.73, 'productCode': 'S700_2466', 'quantityOrdered': 24}, {'priceEach': 74.4, 'productCode': 'S700_3167', 'quantityOrdered': 22}, {'priceEach': 61.44, 'productCode': 'S700_4002', 'quantityOrdered': 47}, {'priceEach': 46.68, 'productCode': 'S72_1253', 'quantityOrdered': 21}]",Munich, +49 89 61 08 9555,,Germany,80686,77000.0,Hansastr. 15,,"Bavarian Collectables Imports, Co.",Donnermeyer,Michael,1504.0,98
199,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,,"[{'priceEach': 76.56, 'productCode': 'S10_1678', 'quantityOrdered': 23}, {'priceEach': 164.61, 'productCode': 'S10_4698', 'quantityOrdered': 29}, {'priceEach': 123.51, 'productCode': 'S12_2823', 'quantityOrdered': 24}, {'priceEach': 62.17, 'productCode': 'S18_3782', 'quantityOrdered': 39}, {'priceEach': 119.04, 'productCode': 'S18_4721', 'quantityOrdered': 49}, {'priceEach': 107.07, 'productCode': 'S24_1578', 'quantityOrdered': 47}, {'priceEach': 58.87, 'productCode': 'S24_2360', 'quantityOrdered': 33}, {'priceEach': 66.29, 'productCode': 'S24_4620', 'quantityOrdered': 32}, {'priceEach': 36.21, 'productCode': 'S32_2206', 'quantityOrdered': 24}, {'priceEach': 84.7, 'productCode': 'S32_4485', 'quantityOrdered': 38}, {'priceEach': 77.29, 'productCode': 'S50_4713', 'quantityOrdered': 44}]",Helsinki,90-224 8555,,Finland,21240,96500.0,Keskuskatu 45,,"Toys of Finland, Co.",Karttunen,Matti,1501.0,46
200,10300,2003-10-04,2003-10-13,2003-10-09,Shipped,,"[{'priceEach': 184.84, 'productCode': 'S12_1099', 'quantityOrdered': 33}, {'priceEach': 116.27, 'productCode': 'S12_3380', 'quantityOrdered': 29}, {'priceEach': 76.61, 'productCode': 'S12_3990', 'quantityOrdered': 22}, {'priceEach': 95.58, 'productCode': 'S12_4675', 'quantityOrdered': 23}, {'priceEach': 63.14, 'productCode': 'S18_1889', 'quantityOrdered': 41}, {'priceEach': 65.94, 'productCode': 'S18_3278', 'quantityOrdered': 49}, {'priceEach': 144.05, 'productCode': 'S18_3482', 'quantityOrdered': 23}, {'priceEach': 52.05, 'productCode': 'S24_3371', 'quantityOrdered': 31}]",Frankfurt,+49 69 66 90 2555,,Germany,60528,59700.0,Lyonerstr. 34,,"Blauer See Auto, Co.",Keitel,Roland,1504.0,2
201,10301,2003-10-05,2003-10-15,2003-10-08,Shipped,,"[{'priceEach': 114.65, 'productCode': 'S18_1129', 'quantityOrdered': 37}, {'priceEach': 118.22, 'productCode': 'S18_1589', 'quantityOrdered': 32}, {'priceEach': 119.49, 'productCode': 'S18_1984', 'quantityOrdered': 47}, {'priceEach': 113.52, 'productCode': 'S18_2870', 'quantityOrdered': 22}, {'priceEach': 135.47, 'productCode': 'S18_3232', 'quantityOrdered': 23}, {'priceEach': 137.04, 'productCode': 'S18_3685', 'quantityOrdered': 39}, {'priceEach': 64.67, 'productCode': 'S24_1046', 'quantityOrdered': 27}, {'priceEach': 40.75, 'productCode': 'S24_1628', 'quantityOrdered': 22}, {'priceEach': 32.1, 'productCode': 'S24_2972', 'quantityOrdered': 48}, {'priceEach': 86.73, 'productCode': 'S24_3432', 'quantityOrdered': 22}, {'priceEach': 122.17, 'productCode': 'S24_3856', 'quantityOrdered': 50}]",Oslo,+47 2212 1555,,Norway  ,N 0106,95100.0,Drammensveien 126A,PB 211 Sentrum,"Norway Gifts By Mail, Co.",Klaeboe,Jan,1504.0,96
